"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","Air.Temperature.0m..Height...0.","Air.Temperature.2m..Height...2.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"952","2014-05-26 18:00:00",271.489471435547,274.264251708984,-13.8827905654907,8.52703094482422,271.487091064453,274.267761230469,0.644572675228119,0,0,1.99593484401703,0,0,40.7875900268555
"953","2014-05-27 00:00:00",275.244384765625,276.718444824219,-5.72902727127075,16.736120223999,275.246765136719,276.723754882812,0.637356579303741,0,0,1.93680679798126,0.000343806023010984,0.0012038933346048,260.467254638672
"954","2014-05-27 06:00:00",274.563568115234,277.837341308594,-14.6507558822632,12.9422559738159,274.570739746094,277.839569091797,0.612689971923828,0,0,2.0523636341095,0,0,183.435409545898
"955","2014-05-27 12:00:00",269.315765380859,276.926544189453,-28.4883842468262,2.01987433433533,269.317016601562,276.930480957031,0.537262558937073,0,0,1.63924252986908,0,0,8.75396919250488
"956","2014-05-27 18:00:00",271.740570068359,277.364013671875,-20.9698600769043,6.64335346221924,271.737915039062,277.367034912109,0.541788220405579,0,0,1.65495026111603,0,0,68.0171890258789
"957","2014-05-28 00:00:00",275.553802490234,278.485656738281,-9.59406852722168,11.6596307754517,275.562377929688,278.493408203125,0.64167320728302,0,0,1.64691352844238,6.29101705271751e-05,0.000491156883072108,276.558807373047
"958","2014-05-28 06:00:00",274.815979003906,281.071960449219,-23.548656463623,7.30666351318359,274.823028564453,281.076080322266,0.570771276950836,0,0,1.74448502063751,0,0,193.112380981445
"959","2014-05-28 12:00:00",270.370544433594,276.902099609375,-15.4295768737793,-4.66458702087402,270.371551513672,276.910278320312,0.767568051815033,0,0,0.284651100635529,0,0,12.8773899078369
"960","2014-05-28 18:00:00",272.768524169922,279.121398925781,-15.8586015701294,-0.87873774766922,272.768676757812,279.125885009766,0.658298552036285,0,0,0.993946731090546,0,0,69.2208786010742
"961","2014-05-29 00:00:00",275.541778564453,279.333709716797,-14.2048854827881,6.67216539382935,275.550567626953,279.339294433594,0.681241691112518,0,0,1.79035317897797,4.69919177703559e-06,0.00024611089611426,278.147399902344
"962","2014-05-29 06:00:00",274.698120117188,279.261505126953,-13.1748266220093,6.02984714508057,274.703216552734,279.264099121094,0.61759877204895,0,0,1.36519038677216,0,0,196.940628051758
"963","2014-05-29 12:00:00",271.68701171875,278.619262695312,-34.5486221313477,-0.613648235797882,271.685302734375,278.620880126953,0.612988352775574,0,0,2.19363498687744,0,0,10.9256963729858
"964","2014-05-29 18:00:00",273.595520019531,279.639404296875,-29.8708782196045,4.82972383499146,273.600219726562,279.639953613281,0.588821113109589,0,0,2.16118741035461,0,0,68.6086196899414
"965","2014-05-30 00:00:00",275.720672607422,280.453887939453,-26.2346057891846,15.2350254058838,275.728057861328,280.458892822266,0.590192079544067,0,0,2.58135771751404,2.08644109989109e-06,0.00115939520765096,301.791931152344
"966","2014-05-30 06:00:00",275.068328857422,281.065063476562,-30.2778148651123,-0.343508154153824,275.072998046875,281.069885253906,0.674792528152466,0,0,2.31769037246704,0,0,212.347061157227
"967","2014-05-30 12:00:00",272.646545410156,280.357635498047,-36.2950706481934,0.804027855396271,272.649688720703,280.360473632812,0.569643020629883,0,0,2.09234881401062,0,0,14.01584815979
"968","2014-05-30 18:00:00",273.855865478516,277.4658203125,-29.7178478240967,-11.6509857177734,273.865112304688,277.471405029297,0.863333106040955,0,0,3.69010400772095,0,0,71.4903335571289
"969","2014-05-31 00:00:00",274.612518310547,275.990356445312,-4.57304954528809,-0.735248267650604,274.6181640625,275.994018554688,0.931230068206787,8.11822289392694e-08,0,1.4397144317627,0.000474330066936091,0.00512666068971157,127.661224365234
"970","2014-05-31 06:00:00",274.431121826172,274.737915039062,-2.14479732513428,2.30878114700317,274.437255859375,274.745391845703,0.942927420139313,6.74407829137635e-07,0,1.87471449375153,0.000754338398110121,0.0480576045811176,143.735549926758
"971","2014-05-31 12:00:00",270.728088378906,273.300567626953,-24.8667469024658,-4.42624378204346,270.731109619141,273.295135498047,0.862936675548553,0,0,3.83808779716492,0,0.00107318011578172,13.0719518661499
"972","2014-05-31 18:00:00",273.536773681641,273.860809326172,-6.47511434555054,11.6576089859009,273.540832519531,273.860260009766,0.870100259780884,0,0,4.77777481079102,0.0350167863070965,0.0772577449679375,49.8107833862305
"973","2014-06-01 00:00:00",275.307922363281,275.455780029297,0.840619742870331,13.6260004043579,275.314514160156,275.460754394531,0.900485455989838,1.98093076164696e-07,0,4.72333478927612,0.00138108409009874,0.0063903396949172,271.601593017578
